experiment	gene_identifier	log2_fc	n_trt	n_ctl	expression_ctl0	log10_p	log10_p_bh
3	301742_at	-0.292358804	3	6	2.963	-0.866116298	-0.250568389
3	363614_at	-0.262458472	3	6	2.243	-0.298997162	-0.076300381
3	302328_at	-0.890365449	3	6	1.041	-0.302342343	-0.077381478
3	308361_at	0.109634551	3	6	1.996	-0.068047045	-0.015810155
3	315447_at	0.657807309	3	6	3.221	-1.127394084	-0.336215645
3	293754_at	0.132890365	3	6	3.314	-0.434743806	-0.115940819
3	313087_at	0.013289037	3	6	2.974	-0.025743336	-0.006159026
3	363060_at	0.03654485	3	6	1.358	-0.011244962	-0.00276687
3	314904_at	-0.408637874	3	6	1.681	-0.408967138	-0.108701171
3	25130_at	-0.435215947	3	6	2.496	-1.002141045	-0.297775136
3	291549_at	1.368770764	3	6	1.941	-0.658117862	-0.184742847
3	363627_at	-0.96345515	3	6	1.473	-0.701070785	-0.197848373
3	50659_at	-0.365448505	3	6	1.201	-0.177221225	-0.042591458
3	79116_at	0.774086379	3	6	3.283	-2.730493715	-0.86919106
3	292267_at	-0.049833887	3	6	2.974	-0.097488302	-0.022645159
3	688912_at	0.119601329	3	6	3.512	-0.306657156	-0.079200358
3	293023_at	0.375415282	3	6	2.877	-0.908154627	-0.264262955
3	311429_at	0.242524917	3	6	1.366	-0.101043511	-0.023696143
3	317181_at	-2.043189369	3	6	0.747	-2.550715141	-0.79703873
3	24648_at	-0.109634551	3	6	4.632	-0.188383177	-0.045093304
3	363478_at	-0.465116279	3	6	2.314	-0.690142827	-0.193755123
3	306356_at	-0.794019934	3	6	1.498	-0.570808358	-0.159456585
3	286904_at	-0.541528239	3	6	3.498	-1.5986375	-0.484107225
3	689432_at	-0.043189369	3	6	3.384	-0.095297079	-0.022024006
3	360958_at	-0.508305648	3	6	1.065	-0.147488337	-0.034313264
3	314313_at	0.315614618	3	6	2.86	-0.790430401	-0.227715592
3	24387_at	-0.425249169	3	6	1.935	-0.393413566	-0.104323618
3	295586_at	0.392026578	3	6	2.734	-0.939130116	-0.273482814
3	300838_at	-0.22923588	3	6	2.87	-0.597721514	-0.167331408
3	368001_at	0.358803987	3	6	2.945	-1.237262934	-0.365232999
3	100910758_at	0.604651163	3	6	1.565	-0.620048868	-0.173482997
3	295234_at	-0.056478405	3	6	3.528	-0.11318066	-0.026273706
3	313245_at	0.043189369	3	6	2.545	-0.055529018	-0.013024892
3	24538_at	-0.764119601	3	6	3.806	-3.019181455	-0.994782361
3	114116_at	-0.803986711	3	6	1.949	-1.401365942	-0.418738258
3	362779_at	0.518272425	3	6	2.614	-1.282442285	-0.379287064
3	81678_at	-0.631229236	3	6	2.468	-1.62639483	-0.491583253
3	297458_at	0.033222591	3	6	2.153	-0.042812988	-0.00994195
3	29443_at	-0.199335548	3	6	4.118	-0.706493802	-0.199218761
3	303135_at	-0.212624585	3	6	2.086	-0.295129102	-0.0749026
3	84050_at	0.664451827	3	6	3.909	-2.231123995	-0.682615268
3	305031_at	0.053156146	3	6	3.041	-0.118187036	-0.027769458
3	316232_at	-0.853820598	3	6	1.328	-0.365035546	-0.095733141
3	679028_at	-0.265780731	3	6	2.829	-0.695047379	-0.195877821
3	300517_at	-0.737541528	3	6	1.655	-0.568357958	-0.158719812
3	299857_at	-0.242524917	3	6	3.718	-0.87896704	-0.255348608
3	309627_at	-0.840531561	3	6	1.95	-0.76368809	-0.219073274
3	140925_at	-0.425249169	3	6	3.544	-1.44115532	-0.43004218
3	287537_at	-0.292358804	3	6	1.967	-0.241391531	-0.059041001
3	687575_at	0.179401993	3	6	3.1	-0.480453634	-0.13072728
3	24246_at	-0.534883721	3	6	2.282	-1.166330487	-0.345173368
3	81761_at	0.073089701	3	6	3.083	-0.202513634	-0.049417367
3	171436_at	-0.77076412	3	6	1.729	-0.842275198	-0.244287768
3	365243_at	0.093023256	3	6	2.497	-0.173105631	-0.04176991
3	500526_at	-0.063122924	3	6	2.678	-0.113539704	-0.026317568
3	266774_at	0.342192691	3	6	2.431	-1.141861987	-0.339425096
3	29238_at	0.089700997	3	6	1.645	-0.046614575	-0.010972719
3	361528_at	-2.890365449	3	6	0.737	-2.350952969	-0.729880974
3	24686_at	-0.677740864	3	6	2.248	-1.516037182	-0.457965876
3	192107_at	-1.029900332	3	6	1.456	-0.499543666	-0.136905762
3	619558_at	0.508305648	3	6	3.438	-0.295360268	-0.075012476
3	299247_at	-0.893687708	3	6	0.805	-0.603930916	-0.169049086
3	289727_at	-0.033222591	3	6	1.846	-0.019578221	-0.004791544
3	363632_at	-0.973421927	3	6	1.349	-0.590306468	-0.165025464
3	315578_at	-0.19269103	3	6	1.769	-0.111183299	-0.025895765
3	83527_at	-0.136212625	3	6	2.777	-0.360727848	-0.094660809
3	679651_at	-2.521594684	3	6	0.729	-1.192540634	-0.353006723
3	171084_at	0.126245847	3	6	2.205	-0.241778314	-0.059180061
3	24254_at	-1.684385382	3	6	1.065	-1.7692303	-0.551121288
3	290633_at	0.056478405	3	6	2.359	-0.079187893	-0.018239311
3	84489_at	-0.169435216	3	6	2.741	-0.48341938	-0.131212423
3	54265_at	-0.189368771	3	6	2.133	-0.261733346	-0.064623892
3	310808_at	0.265780731	3	6	2.87	-0.810756313	-0.233765367
3	308923_at	-0.667774086	3	6	1.901	-0.471019601	-0.127626798
3	363194_at	-0.023255814	3	6	2.486	-0.028134321	-0.007044247
3	362751_at	0.465116279	3	6	3.393	-1.634710239	-0.492986667
3	170920_at	-0.225913621	3	6	2.945	-0.890260984	-0.258453726
3	171386_at	-0.132890365	3	6	2.137	-0.14294401	-0.033324907
3	295265_at	0.953488372	3	6	1.145	-0.464983433	-0.125319813
3	367313_at	-0.607973422	3	6	1.864	-0.71030551	-0.2007727
3	83623_at	0.046511628	3	6	1.712	-0.018157369	-0.004573913
3	301085_at	-0.328903654	3	6	3.118	-0.844993739	-0.245113327
3	408217_at	0.401993355	3	6	2.605	-0.902341319	-0.261464495
3	84023_at	0.428571429	3	6	1.717	-0.425104746	-0.11333015
3	500036_at	-0.873754153	3	6	0.591	-0.333536282	-0.0866685
3	362721_at	0.19269103	3	6	2.45	-0.329426189	-0.085510957
3	287101_at	0.043189369	3	6	2.078	-0.032462528	-0.008098151
3	116472_at	0.212624585	3	6	1.958	-0.093443073	-0.021676963
3	25615_at	-0.358803987	3	6	4.044	-1.079031097	-0.323018296
3	24768_at	-0.73089701	3	6	1.584	-0.349697252	-0.091452145
3	500972_at	-0.554817276	3	6	2.614	-1.589140548	-0.480533672
3	305064_at	0.186046512	3	6	1.84	-0.219232163	-0.053885546
3	307234_at	-0.667774086	3	6	1.298	-0.309775772	-0.079865005
3	300067_at	0.295681063	3	6	1.942	-0.18017527	-0.043065766
3	25282_at	-0.182724252	3	6	3.836	-0.465859204	-0.12558459
3	100302447_at	-0.099667774	3	6	3.638	-0.224695042	-0.055345114
3	294004_at	0.478405316	3	6	2.749	-1.433406186	-0.427640744
3	300384_at	-1.511627907	3	6	0.597	-1.161961354	-0.344385401
3	292999_at	-0.405315615	3	6	2.437	-1.213210604	-0.359352604
3	362402_at	-0.531561462	3	6	2.285	-1.043204564	-0.312612426
3	315174_at	-0.598006645	3	6	1.335	-0.263124962	-0.064981641
3	25716_at	0.126245847	3	6	1.57	-0.049403218	-0.011590506
3	305897_at	-0.149501661	3	6	2.443	-0.078724289	-0.01819676
3	307100_at	-1.013289037	3	6	1.215	-0.513531066	-0.141292766
3	500267_at	-0.418604651	3	6	1.492	-0.23159342	-0.057234507
3	114115_at	-0.524916944	3	6	0.936	-0.164008503	-0.038845539
3	690419_at	0.189368771	3	6	1.742	-0.147160052	-0.034187391
3	338458_at	-1.930232558	3	6	1.002	-1.550560778	-0.469760731
3	192275_at	-0.172757475	3	6	3.626	-0.477767117	-0.129750534
3	360697_at	0.139534884	3	6	2.821	-0.330428898	-0.08570481
3	298103_at	0.375415282	3	6	3.297	-1.315329844	-0.389413239
3	300668_at	-0.514950166	3	6	3.011	-1.882159619	-0.582816098
3	29642_at	-0.431893688	3	6	3.159	-0.594408453	-0.166037608
3	100912181_at	0.172757475	3	6	2.375	-0.341782959	-0.089468714
3	89868_at	0.139534884	3	6	3.378	-0.214330038	-0.052463902
3	312688_at	-1.156146179	3	6	2.291	-1.423969119	-0.424700738
3	297444_at	-0.627906977	3	6	0.714	-0.561071922	-0.156577456
3	296137_at	0.285714286	3	6	2.2	-0.121040121	-0.028225236
3	361050_at	-0.777408638	3	6	2.924	-1.680209299	-0.51253441
3	54355_at	-0.126245847	3	6	2.259	-0.171107089	-0.041238801
3	314164_at	0.88372093	3	6	1.255	-0.46037422	-0.124116372
3	29668_at	0.252491694	3	6	3.654	-0.87731923	-0.255060968
3	25086_at	-0.162790698	3	6	4.482	-0.440478138	-0.117619217
3	679713_at	0.3089701	3	6	2.39	-0.415421863	-0.110308949
3	315159_at	-0.76744186	3	6	2.706	-2.493935192	-0.786317585
3	361256_at	1.242524917	3	6	1.312	-0.79182594	-0.227963218
3	494021_at	-0.176079734	3	6	2.23	-0.303364014	-0.077859738
3	304569_at	-0.059800664	3	6	2.758	-0.130224957	-0.03017586
3	300803_at	-0.149501661	3	6	3.073	-0.30746932	-0.079337184
3	296635_at	-0.109634551	3	6	2.341	-0.22961148	-0.056741122
3	24296_at	0.438538206	3	6	1.715	-0.206497164	-0.050342789
3	307237_at	0.166112957	3	6	2.068	-0.204292649	-0.049877593
3	25206_at	-0.916943522	3	6	2.627	-2.287805236	-0.707087649
3	315530_at	-0.046511628	3	6	2.269	-0.111624075	-0.025986676
3	497794_at	-0.392026578	3	6	4.179	-1.046434985	-0.313507438
3	306871_at	0.581395349	3	6	3.368	-1.989460526	-0.615969991
3	291245_at	0.245847176	3	6	1.724	-0.223114615	-0.055259534
3	501083_at	-0.23255814	3	6	3.537	-0.575659429	-0.161152258
3	363236_at	-0.700996678	3	6	2.651	-1.763967486	-0.548656708
3	301427_at	-0.059800664	3	6	3.882	-0.131527966	-0.030632147
3	246328_at	-0.368770764	3	6	4.164	-1.117518681	-0.333278138
3	84013_at	0.102990033	3	6	3.902	-0.322982004	-0.08359782
3	362843_at	0.594684385	3	6	3.341	-2.067865087	-0.637947788
3	64201_at	0.305647841	3	6	3.557	-1.248349661	-0.369233671
3	364069_at	-0.760797342	3	6	1.45	-0.458079851	-0.123273483
3	690300_at	0.199335548	3	6	2.471	-0.483210981	-0.131129174
3	365652_at	0.966777409	3	6	3.483	-3.03266226	-0.996191036
3	83631_at	0.049833887	3	6	3.164	-0.065713304	-0.015038816
3	294520_at	-0.681063123	3	6	1.495	-0.497108182	-0.136301053
3	293864_at	0.215946844	3	6	3.258	-0.48855168	-0.132745624
3	497039_at	-0.119601329	3	6	1.352	-0.062758774	-0.01455509
3	311852_at	-0.810631229	3	6	1.916	-1.186565878	-0.35225743
3	140942_at	-0.325581395	3	6	2.468	-0.535898369	-0.148389545
3	316526_at	-1.534883721	3	6	1.638	-1.221750566	-0.360513341
3	287522_at	0	3	6	2.188	-0.000577223	-0.000200076
3	493574_at	0.043189369	3	6	2.21	-0.040873631	-0.009504497
3	308762_at	-0.059800664	3	6	1.354	-0.02744084	-0.006772135
3	312689_at	0.119601329	3	6	3.64	-0.293445593	-0.074462861
3	117100_at	0.043189369	3	6	1.932	-0.017918978	-0.004474274
3	689069_at	-0.358803987	3	6	1.602	-0.670546027	-0.188666001
3	360204_at	0.42192691	3	6	2.383	-1.166333825	-0.345173368
3	366431_at	-0.089700997	3	6	2.702	-0.142718125	-0.033324907
3	25497_at	1.07641196	3	6	2.366	-0.791147516	-0.227835494
3	315606_at	-0.249169435	3	6	2.461	-0.64305296	-0.181170489
3	287564_at	-1.3089701	3	6	1.874	-1.551362264	-0.469760731
3	171485_at	-0.126245847	3	6	3.025	-0.301552589	-0.077196249
3	295342_at	-0.352159468	3	6	2.395	-0.907573899	-0.264178967
3	78979_at	-1.451827243	3	6	0.974	-0.743303938	-0.211041073
3	305096_at	-0.651162791	3	6	2.214	-0.885716563	-0.256975345
3	100361182_at	-0.42192691	3	6	2.1	-0.896916515	-0.260065415
3	690366_at	-0.395348837	3	6	2.857	-0.871346825	-0.252692211
3	303700_at	-0.3089701	3	6	2.75	-0.721050917	-0.203539849
3	303016_at	-0.734219269	3	6	2.356	-1.516077138	-0.457965876
3	688555_at	0.448504983	3	6	2.447	-0.527101531	-0.145728127
3	78969_at	-0.22923588	3	6	2.573	-0.250870033	-0.061503892
3	299145_at	-0.352159468	3	6	2.309	-0.979178718	-0.288678318
3	85265_at	0.279069767	3	6	2.882	-0.530210708	-0.146731465
3	307380_at	1.3089701	3	6	1.272	-0.543274499	-0.150643098
3	116655_at	0.079734219	3	6	3.135	-0.168258877	-0.040311818
3	299824_at	0.328903654	3	6	1.061	-0.250524161	-0.061444489
3	116670_at	0.079734219	3	6	2.68	-0.184891215	-0.04434661
3	116711_at	-0.820598007	3	6	1.597	-1.163057234	-0.344511672
3	301343_at	0.388704319	3	6	3.043	-0.855196247	-0.247811042
3	499874_at	-0.325581395	3	6	2.426	-0.566694788	-0.15850931
3	297822_at	-1.996677741	3	6	1.855	-2.593763608	-0.810287144
3	498922_at	0.647840532	3	6	1.13	-0.505345995	-0.138699132
3	682105_at	1.913621262	3	6	1.81	-0.986696365	-0.291494455
3	299050_at	0.049833887	3	6	2.766	-0.081694693	-0.018973827
3	295686_at	-0.006644518	3	6	3.342	-0.009750546	-0.002333332
3	287603_at	-0.378737542	3	6	1.574	-0.315563411	-0.081717544
3	290234_at	0.132890365	3	6	3.359	-0.259583026	-0.064093563
3	29708_at	0.249169435	3	6	1.051	-0.084073561	-0.01936773
3	25717_at	-0.890365449	3	6	1.789	-0.986442077	-0.291309383
3	84574_at	-0.657807309	3	6	2.349	-1.388656737	-0.414151334
3	116595_at	-0.056478405	3	6	2.329	-0.058357689	-0.013451223
3	500434_at	0.797342193	3	6	1.247	-0.410483265	-0.108992487
3	294158_at	1.26910299	3	6	1.388	-0.509293937	-0.140119392
3	116659_at	-0.279069767	3	6	3.141	-0.827413225	-0.238190865
3	682097_at	-0.063122924	3	6	2.903	-0.160826431	-0.037654914
3	304496_at	-0.019933555	3	6	2.827	-0.036677048	-0.008715692
3	288666_at	-0.049833887	3	6	3.362	-0.090268284	-0.021074808
3	60590_at	0.508305648	3	6	2.058	-0.250191959	-0.061444489
3	81749_at	-0.627906977	3	6	2.193	-1.53158625	-0.464374046
3	361047_at	1.561461794	3	6	1.947	-0.943128171	-0.275143873
3	293719_at	0.249169435	3	6	3.373	-0.737893849	-0.209385494
3	288272_at	0.219269103	3	6	2.138	-0.151466176	-0.0350387
3	361775_at	0.727574751	3	6	2.383	-1.115183178	-0.332384771
3	25725_at	0.063122924	3	6	3.615	-0.104286502	-0.024379216
3	25562_at	-0.059800664	3	6	3.048	-0.141333405	-0.032998379
3	297516_at	-0.182724252	3	6	1.051	-0.110254699	-0.025731275
3	309900_at	-1.777408638	3	6	0.658	-1.055194597	-0.317015234
3	79438_at	-1.063122924	3	6	3.392	-2.761888505	-0.885092132
3	64470_at	0.136212625	3	6	3.422	-0.312372901	-0.080889345
3	292306_at	-0.102990033	3	6	3.558	-0.257045342	-0.06339199
3	360800_at	0.066445183	3	6	2.722	-0.107279525	-0.025099855
3	60574_at	0.551495017	3	6	1.804	-0.397966612	-0.105864854
3	361171_at	0.023255814	3	6	3.473	-0.047420485	-0.01134369
3	690559_at	-0.34551495	3	6	2.403	-0.920801308	-0.267716868
3	362161_at	-1.275747508	3	6	1.339	-0.708245884	-0.199849432
3	25696_at	-1.086378738	3	6	1.61	-1.328244301	-0.393486025
3	24693_at	-0.491694352	3	6	2.642	-1.202848573	-0.355819088
3	100913011_at	-0.259136213	3	6	1.305	-0.099911419	-0.023309394
3	171410_at	-1.056478405	3	6	1.464	-0.653858194	-0.183907647
3	117516_at	0.598006645	3	6	1.177	-0.19656051	-0.04759674
3	361087_at	-0.943521595	3	6	1.657	-0.577890189	-0.162110699
3	293947_at	-0.176079734	3	6	2.746	-0.419897324	-0.11173204
3	315957_at	-2.129568106	3	6	0.672	-1.236572655	-0.365232999
3	500150_at	-0.122923588	3	6	2.262	-0.313446461	-0.081110788
3	305913_at	0.083056478	3	6	2.954	-0.185593259	-0.044511477
3	59314_at	0.242524917	3	6	1.785	-0.173089338	-0.04176991
3	116633_at	0.07641196	3	6	2.79	-0.192803328	-0.046475102
3	60391_at	-0.352159468	3	6	1.6	-0.205157498	-0.050030046
3	83476_at	-1.196013289	3	6	1.687	-1.151284721	-0.341934488
3	140671_at	0.139534884	3	6	2.991	-0.43385446	-0.115574189
3	308511_at	-2.009966777	3	6	1.068	-2.518899168	-0.791951419
3	311329_at	0.521594684	3	6	1.969	-0.419698669	-0.111615289
3	690987_at	-0.176079734	3	6	2.137	-0.401874022	-0.106708694
3	317191_at	-0.176079734	3	6	3.011	-0.530302439	-0.146731465
3	300128_at	-0.475083056	3	6	0.7	-0.428468694	-0.11435556
3	94199_at	-0.166112957	3	6	2.019	-0.132447818	-0.030901234
3	100363314_at	0.717607973	3	6	1.402	-0.295423355	-0.075012476
3	50681_at	1.162790698	3	6	4.479	-4.000310405	-1.431843267
3	317275_at	0.488372093	3	6	3.47	-1.906819098	-0.590751284
3	296849_at	0.019933555	3	6	1.97	-0.026138391	-0.006320893
3	680712_at	-1.139534884	3	6	1.117	-0.718040102	-0.202773629
3	89810_at	-0.823920266	3	6	1.021	-0.296462968	-0.075433699
3	363241_at	0.372093023	3	6	3.995	-1.110275503	-0.331355503
3	117542_at	0.687707641	3	6	2.67	-2.34430048	-0.728860554
3	266975_at	0.49833887	3	6	3.13	-1.223388609	-0.360966356
3	56769_at	0.431893688	3	6	3.224	-1.684153403	-0.513626274
3	100125378_at	0.282392027	3	6	2.985	-0.821630079	-0.236724797
3	406170_at	-0.774086379	3	6	1.178	-0.411227655	-0.109121029
3	308134_at	-0.877076412	3	6	1.488	-0.804572375	-0.232471553
3	363055_at	0.156146179	3	6	2.368	-0.179969982	-0.043053001
3	360866_at	0.182724252	3	6	2.558	-0.44491685	-0.119237761
3	304817_at	0.182724252	3	6	3.096	-0.312763176	-0.080889345
3	171576_at	0.697674419	3	6	1.877	-0.416778542	-0.110733348
3	100912188_at	0.156146179	3	6	1.939	-0.090977334	-0.021074808
3	24399_at	-0.375415282	3	6	4.21	-1.238239173	-0.365628804
3	171122_at	-0.481727575	3	6	3.164	-1.254732843	-0.371045061
3	171503_at	0.066445183	3	6	2.931	-0.172885102	-0.04176991
3	291660_at	-0.083056478	3	6	3.552	-0.15131381	-0.035038514
3	295401_at	-0.598006645	3	6	1.778	-0.394905267	-0.104619913
3	309465_at	-0.3089701	3	6	1.839	-0.182597772	-0.043841446
3	297412_at	-0.016611296	3	6	2.895	-0.027632158	-0.006835849
3	297416_at	0.142857143	3	6	2.886	-0.304656459	-0.078402945
3	362378_at	-0.411960133	3	6	2.292	-0.679902404	-0.190928302
3	29455_at	0.03654485	3	6	2.028	-0.02862328	-0.007109874
3	84016_at	-2.149501661	3	6	1.235	-1.276693427	-0.377395792
3	681944_at	-0.202657807	3	6	3.244	-0.658052637	-0.184742847
3	79128_at	-0.451827243	3	6	2.896	-1.804346147	-0.558247329
3	315594_at	-1.395348837	3	6	3.088	-2.402134075	-0.746908596
3	498858_at	0.205980066	3	6	1.755	-0.281551698	-0.070933186
3	305070_at	-1.059800664	3	6	1.978	-1.336112252	-0.395804143
3	294292_at	0.671096346	3	6	2.992	-2.004667423	-0.618111896
3	315549_at	-0.365448505	3	6	2.46	-1.050146964	-0.314722442
3	65204_at	-0.368770764	3	6	1.683	-0.280146839	-0.070522104
3	360722_at	-1.468438538	3	6	3.181	-2.976326151	-0.974941421
3	314214_at	-0.209302326	3	6	2.716	-0.376067386	-0.098862349
3	25720_at	-0.009966777	3	6	2.245	-0.009584989	-0.002333332
3	29702_at	-0.465116279	3	6	2.603	-1.075533148	-0.322121684
3	361111_at	0.245847176	3	6	2.54	-0.613434379	-0.17120929
3	302934_at	1.568106312	3	6	2.102	-1.068514116	-0.319904057
3	296360_at	0.186046512	3	6	3.088	-0.450671792	-0.121196412
3	140610_at	-0.744186047	3	6	1.426	-0.304483674	-0.078321697
3	689364_at	0.109634551	3	6	2.701	-0.233360116	-0.057247077
3	25572_at	1.222591362	3	6	1.942	-0.565936475	-0.15827224
3	100363783_at	-0.122923588	3	6	1.941	-0.106298822	-0.02491706
3	114101_at	0.222591362	3	6	1.866	-0.190693315	-0.045725608
3	171074_at	-0.262458472	3	6	1.828	-0.145205271	-0.033721129
3	288105_at	-0.166112957	3	6	3.356	-0.531955454	-0.147266403
3	362440_at	-0.166112957	3	6	3.518	-0.367696948	-0.096469084
3	300772_at	-0.106312292	3	6	2.777	-0.23332182	-0.057247077
3	54190_at	-0.179401993	3	6	2.954	-0.438218794	-0.117060505
3	64205_at	0.348837209	3	6	4.232	-1.049168862	-0.314624863
3	499755_at	0.252491694	3	6	2.701	-0.861789116	-0.24905553
3	298575_at	-0.156146179	3	6	3.292	-0.26061902	-0.064252549
3	299204_at	0.342192691	3	6	3.14	-0.78379588	-0.225348698
3	64560_at	-0.225913621	3	6	0.905	-0.073564525	-0.016857982
3	317274_at	-0.744186047	3	6	0.895	-0.425841281	-0.113518152
3	291060_at	-0.099667774	3	6	2.4	-0.148286008	-0.034459212
3	300470_at	0.418604651	3	6	2.688	-1.4494802	-0.433065585
3	366957_at	-0.554817276	3	6	2.67	-1.630762439	-0.491863576
3	81805_at	-0.063122924	3	6	3.431	-0.138209674	-0.0322947
3	363068_at	0.358803987	3	6	2.956	-1.306957799	-0.385782767
3	79126_at	-0.249169435	3	6	4.362	-0.663807691	-0.186588671
3	499561_at	0.139534884	3	6	2.835	-0.334883328	-0.087104021
3	29659_at	0.112956811	3	6	3.101	-0.177613424	-0.042591458
3	313052_at	0.554817276	3	6	3.151	-1.42223986	-0.423781279
3	311911_at	-0.139534884	3	6	2.955	-0.387728541	-0.103237436
3	54315_at	-0.189368771	3	6	2.852	-0.262362107	-0.064765528
3	688405_at	-0.122923588	3	6	3.67	-0.232749829	-0.057247077
3	25227_at	0.102990033	3	6	2.994	-0.183820877	-0.044243907
3	79558_at	-0.857142857	3	6	2.644	-2.106855666	-0.651933993
3	306892_at	-2.142857143	3	6	1.301	-0.658807326	-0.184742847
3	312358_at	-0.794019934	3	6	1.102	-0.402025777	-0.106708694
3	60427_at	-0.534883721	3	6	2.05	-1.076899699	-0.322458068
3	500575_at	0.465116279	3	6	3.097	-1.546130348	-0.46833491
3	316344_at	-0.049833887	3	6	2.463	-0.10326496	-0.024270803
3	297604_at	0.521594684	3	6	3.575	-1.851993585	-0.573186224
3	29598_at	0.375415282	3	6	3.123	-1.332995668	-0.395193676
3	498910_at	0.07641196	3	6	3.034	-0.19478173	-0.047072508
3	317413_at	-0.159468439	3	6	3.829	-0.472592464	-0.128086956
3	25652_at	-0.541528239	3	6	2.009	-0.72687689	-0.205034964
3	25150_at	-0.07641196	3	6	2.086	-0.101218667	-0.023696143
3	315634_at	0.531561462	3	6	2.414	-0.767157571	-0.220797941
3	362712_at	0.481727575	3	6	1.234	-0.213847784	-0.052316855
3	303393_at	-0.42192691	3	6	4.052	-1.207081093	-0.356460419
3	302983_at	-0.112956811	3	6	2.107	-0.058673857	-0.013583751
3	312562_at	0.23255814	3	6	2.382	-0.421745533	-0.112297429
3	58963_at	-2.282392027	3	6	0.867	-2.547443013	-0.79703873
3	497898_at	0.478405316	3	6	1.553	-0.259490259	-0.064093563
3	79129_at	-0.335548173	3	6	2.664	-0.80254909	-0.231905032
3	679462_at	-0.428571429	3	6	2.228	-1.030114278	-0.307040518
3	360845_at	-0.375415282	3	6	3.198	-0.945596659	-0.27534522
3	24856_at	-0.049833887	3	6	4.575	-0.07067297	-0.016234823
3	192172_at	0.053156146	3	6	3.542	-0.114504863	-0.026494861
3	65152_at	-0.26910299	3	6	2.167	-0.269573572	-0.067158698
3	290223_at	-0.182724252	3	6	1.316	-0.056030712	-0.013099894
3	63864_at	0.11627907	3	6	4.143	-0.283740577	-0.071549761
3	365865_at	-0.199335548	3	6	2.276	-0.21376126	-0.052316855
3	24687_at	-0.564784053	3	6	0.939	-0.182406083	-0.043786713
3	688276_at	-1.179401993	3	6	1.566	-1.426630522	-0.425465334
3	171070_at	0.325581395	3	6	3.029	-1.103711526	-0.329715836
3	29460_at	0.106312292	3	6	2.304	-0.15395385	-0.035987081
3	29634_at	0.328903654	3	6	1.825	-0.336501038	-0.087822998
3	83803_at	-0.604651163	3	6	3.173	-1.147007299	-0.341229587
